QueryNum DocId Rank TitleLen BodyLen 
55 healt3132_12_000374 30 7 1069
55 nlm.n3868_12_000162 31 10 406
55 coccy2412_12_001622 32 5 1366
55 nlm.n3868_12_000163 33 11 340
55 asthm0952_12_001340 34 3 598
55 nhslo1393_12_013826 35 5 3163
55 nhslo1393_12_013830 36 5 3121
55 plast4085_12_000474 37 12 4650
55 dherb2540_12_000001 38 9 5348
55 dherb1085_12_000001 39 9 5348
55 lapub3447_12_000001 40 5 6384
55 lapub3447_12_000002 41 5 6384
55 skinc4434_12_001068 42 11 1324
55 skinc4434_12_001180 43 9 1232
55 coccy2412_12_000659 44 6 781
55 daily0837_12_009196 45 11 515
55 phobi1481_12_000035 46 4 587
55 skinc4434_12_002269 47 7 1030
55 plast1486_12_000960 48 7 965
55 skinc4434_12_001183 49 13 1495
55 bupa.2183_12_000222 50 9 2110
55 bupa.2183_12_000203 51 11 2110
55 skinc4437_12_001896 52 2 1887
55 skinc4434_12_001242 53 4 1233
55 skinc4434_12_001188 54 6 1543
55 skinc4437_12_001969 55 2 1708
55 every2870_12_001840 56 7 923
55 skinc4434_12_001039 57 12 1431
55 skinc4437_12_000975 58 5 2137
55 skinc4437_12_000697 59 5 2137
55 skinc4434_12_001149 60 8 1591
55 mayoc3579_12_031118 61 7 1454
55 skinc4434_12_002733 62 9 1530
55 blog.0976_12_000001 63 15 5347
55 healt3107_12_000244 64 2 1117
55 nhslo1393_12_013819 65 4 1219
55 blog.0976_12_000004 66 18 4285
55 skinc4437_12_001451 67 6 5499
55 aging1838_12_000475 68 7 1518
55 stret4575_12_000021 69 8 1327
55 nhslo1393_12_013815 70 4 679
55 nhslo1393_12_013817 71 4 721
55 nhslo1393_12_013829 72 4 1261
55 skinc4434_12_001028 73 6 1287
55 yorky5007_12_000250 74 10 631
55 skinc4434_12_001120 75 9 1270
55 skinc4434_12_001251 76 9 1233
55 nhslo1393_12_013818 77 4 779
55 nhslo1393_12_013827 78 4 821
55 plast4085_12_000903 79 9 3245
55 nhslo1393_12_013755 80 5 993
55 nhslo1393_12_013601 81 5 951
55 nhslo3844_12_013663 82 5 2662
55 nhslo3844_12_007244 83 5 2620
55 nhslo3844_12_007242 84 5 2662
55 nhslo3844_12_010748 85 5 2662
55 nhslo3844_12_010750 86 5 2620
55 nhslo1393_12_013733 87 5 2661
55 nhslo1393_12_013735 88 5 2619
55 nhslo3844_12_013665 89 5 2620
55 iemil3241_12_000014 90 12 1125
55 strok1598_12_000120 91 8 321
55 blog.0976_12_000014 92 18 3974
55 plast4085_12_000261 93 9 1740
55 clini0836_12_058623 94 19 909
55 skinc4434_12_001209 95 9 1495
55 blog.0976_12_000005 96 18 3205
55 stret4575_12_000167 97 6 1369
55 plast4085_12_000482 98 13 2859
55 fromy1190_12_001351 99 12 1400
55 blog.0976_12_000016 100 18 4125
55 skinc4434_12_001118 101 6 1197
55 shoul4402_12_000956 102 3 522
55 blog.0976_12_000010 103 18 3387
55 derma2524_12_000072 104 10 3273
55 skinc4434_12_001166 105 8 975
55 nhslo1393_12_013816 106 4 948
55 nhslo1393_12_013820 107 4 990
55 plast4085_12_000295 108 10 1844
55 skinc4434_12_001042 109 12 1156
55 tccli4615_12_000521 110 4 1358
55 empow2815_12_000262 111 7 1210
55 skinc4434_12_001211 112 7 1345
55 aging1838_12_000223 113 13 1646
55 fda.g2909_12_000717 114 7 12913
55 blog.0976_12_000013 115 18 4683
55 nhslo3844_12_013656 116 4 1191
55 nhslo3844_12_013660 117 4 1233
55 nhslo3844_12_010852 118 5 1235
55 nhslo3844_12_010854 119 5 1193
55 nhslo3844_12_010741 120 4 1191
55 nhslo3844_12_010745 121 4 1233
55 nhslo3844_12_007239 122 4 1233
55 nhslo3844_12_007247 123 5 1235
55 nhslo3844_12_007235 124 4 1191
55 nhslo3844_12_007248 125 5 1193
55 nhslo1393_12_013726 126 4 1190
55 nhslo1393_12_013925 127 5 1192
55 nhslo1393_12_013730 128 4 1232
55 nhslo1393_12_013924 129 5 1234
55 nhslo3844_12_013804 130 5 1235
55 nhslo3844_12_013805 131 5 1193
55 plast4085_12_000299 132 6 1693
55 skinc4434_12_001070 133 14 1298
55 skinc4434_12_001125 134 5 1205
55 skinc4434_12_001026 135 6 1379
55 healt3132_12_001196 136 1 925
55 healt3132_12_000439 137 9 1159
55 healt3132_12_000486 138 8 1153
55 pedia1457_12_000432 139 3 1160
55 simon4417_12_000002 140 12 896
55 skinc4434_12_001114 141 5 1240
55 envir1155_12_000352 142 10 607
55 asthm0952_12_001096 143 3 583
55 asthm0952_12_001072 144 3 573
55 glute3025_12_000120 145 18 596
55 oley.3924_12_000069 146 2 658
55 blog.0976_12_000093 147 16 1021
55 skinc4434_12_000749 148 11 1312
55 skinc4434_12_001086 149 13 1122
55 blog.0976_12_000097 150 13 738
55 blog.0976_12_000080 151 16 764
55 yorky5007_12_000392 152 6 856
55 blog.0976_12_000008 153 18 3341
55 blog.0976_12_000002 154 18 3060
55 skinc4434_12_001057 155 10 1697
55 breas2170_12_000170 156 2 583
55 blog.0976_12_000009 157 18 2744
55 plast4085_12_000278 158 7 1764
55 fromy1190_12_000606 159 5 1407
55 fromy1190_12_002188 160 5 1407
55 skinc4434_12_001235 161 10 1546
55 fromy1190_12_001303 162 10 1446
55 skinc4434_12_001197 163 11 1095
55 skinc4434_12_000890 164 7 1143
55 skinc4434_12_001098 165 13 1017
55 skinc4434_12_001225 166 9 1386
55 skinc4434_12_001132 167 11 1248
55 skinc4434_12_000015 168 24 395
55 fromy1190_12_001607 169 8 1456
55 stret4575_12_000088 170 7 1419
55 stret4575_12_000131 171 7 1469
55 skinc4432_12_000070 172 5 1452
55 plast4085_12_000297 173 10 1753
55 patho3986_12_001019 174 3 12954
55 skinc4432_12_000018 175 7 1312
55 virtu4913_12_000965 176 5 762
55 skinc4437_12_001608 177 8 3421
55 ghr.n0840_12_003762 178 9 1413
55 blog.0976_12_000083 179 16 703
55 skinc4434_12_001240 180 11 1207
55 plast4085_12_000274 181 8 1658
55 skinc4434_12_000902 182 15 1531
55 plast4085_12_000161 183 10 1731
55 empow2815_12_000038 184 8 1322
55 aarc.1753_12_000817 185 7 1038
55 child2344_12_000999 186 11 805
55 child2344_12_001010 187 11 805
55 child2344_12_001034 188 11 805
55 fm-cf2939_12_000086 189 6 1758
55 fooda1184_12_000546 190 6 975
55 iffgd3242_12_000050 191 5 672
55 shoul4402_12_000943 192 3 849
55 shoul4402_12_001137 193 3 849
55 shoul4402_12_001333 194 3 849
55 shoul4402_12_001149 195 3 849
55 walki1664_12_000629 196 7 937
55 skinc4437_12_001619 197 8 2770
55 yorky5007_12_000452 198 2 836
55 skinc4434_12_001228 199 6 1284
55 skinc4434_12_000250 200 12 911
55 plast1486_12_000764 201 2 962
55 plast1486_12_000753 202 2 962
55 breas2170_12_000303 203 2 586
55 skinc4434_12_001052 204 5 1425
55 skinc4434_12_001024 205 8 1214
55 blog.0976_12_000007 206 18 3344
55 plast4085_12_000265 207 7 1767
55 wiki.0842_12_006373 208 7 1668
55 plast4085_12_000285 209 5 2276
55 skinc4434_12_001130 210 12 1200
55 ghr.n0847_12_000835 211 9 1199
55 ghr.n0840_12_003758 212 9 1199
55 breas2170_12_000404 213 3 626
55 chkd.2351_12_000286 214 10 417
55 anxie0939_12_000275 215 11 10879
55 plast4085_12_000288 216 8 2019
55 guide3049_12_002862 217 9 18125
55 guide3049_12_002953 218 9 18125
55 guide3049_12_002814 219 9 18125
55 natio3787_12_000358 220 8 2353
55 blog.0976_12_000106 221 12 786
55 natio3787_12_000337 222 8 2364
55 natio3787_12_000361 223 8 2358
55 natio3787_12_000316 224 8 2411
55 skinc4434_12_001091 225 13 1535
55 micro3708_12_000444 226 7 1363
55 breas2170_12_000176 227 3 483
55 skinc4434_12_001243 228 6 1485
55 skinc4434_12_000807 229 12 1257
55 plast4085_12_000333 230 8 1788
55 blog.0976_12_000015 231 18 4588
55 plast4085_12_000266 232 6 1741
55 skinc4434_12_000058 233 19 499
55 clini0836_12_067220 234 23 1800
55 mydr.3757_12_000073 235 11 4571
55 mydr.3757_12_000155 236 12 4572
55 mydr.3757_12_000123 237 12 4572
55 skinc4437_12_001790 238 1 1044
55 skinc4437_12_001946 239 1 1044
55 babyc2035_12_000955 240 3 1831
55 aging1838_12_000464 241 11 1868
55 aging1838_12_000536 242 13 1731
55 aging1838_12_000313 243 7 1891
55 breas2170_12_000202 244 5 826
55 plast4085_12_000191 245 9 1753
55 clini1035_12_000576 246 9 1089
55 emerg2809_12_000513 247 11 1077
55 derma2523_12_001392 248 3 1750
55 tccli4615_12_000289 249 4 1594
55 skinc4434_12_001245 250 13 1195
55 mayoc3579_12_031116 251 5 1201
55 plast4085_12_000152 252 9 1762
55 derma2523_12_001892 253 3 1381
55 plast4085_12_000277 254 7 1693
55 plast4085_12_000287 255 7 1731
55 skinc4434_12_000117 256 11 633
55 skinc4434_12_001077 257 7 1201
55 plast4085_12_000267 258 6 1946
55 plast4085_12_000470 259 8 2846
55 derma2523_12_000259 260 6 2170
55 plast4085_12_000282 261 6 1945
55 skinc4434_12_001600 262 10 1578
55 daily0837_12_022430 263 13 5828
55 plast1486_12_000808 264 4 1326
55 plast4085_12_000293 265 10 1769
55 skinc4435_12_000436 266 13 995
55 skinc4434_12_001015 267 6 1284
55 blog.0976_12_000079 268 12 516
55 babyc2037_12_000953 269 4 3443
55 skinc4434_12_001032 270 15 1411
55 plast4085_12_000286 271 6 1791
55 plast4085_12_000574 272 10 2041
55 acnes1786_12_000140 273 9 1385
55 skinc4434_12_000868 274 5 1269
55 blog.0976_12_000329 275 23 808
55 blog.0976_12_000006 276 18 3980
55 ratba4202_12_000140 277 9 6575
55 skinc4434_12_001144 278 14 1273
55 acnes1786_12_000446 279 8 1422
55 skinc4435_12_000489 280 8 1378
55 skinc4434_12_001203 281 8 1198
55 plast4085_12_000481 282 15 2781
55 plast4085_12_000741 283 5 2140
55 plast4085_12_000279 284 5 1779
55 empow2815_12_000307 285 5 1059
55 dermw2530_12_000004 286 6 2416
55 stret4575_12_000345 287 6 1113
55 skinc4437_12_002060 288 1 3240
55 skinc4434_12_001038 289 9 1530
55 plast4085_12_000128 290 8 2011
55 skinc4434_12_001223 291 14 1134
55 skinc4434_12_001030 292 10 1351
55 plast4085_12_000038 293 8 2066
55 skinc4434_12_000037 294 31 418
55 skinc4434_12_000055 295 26 293
55 blog.0976_12_000094 296 13 1012
55 skinc4434_12_001198 297 6 1109
55 chron1025_12_000078 298 10 5088
55 acnes1786_12_000401 299 10 1368
55 plast4085_12_000281 300 9 1651
55 plast4085_12_000926 301 7 4478
55 maace3540_12_000118 302 8 1635
55 skinc4435_12_000338 303 8 891
55 skinc4434_12_000891 304 10 1431
55 nhslo1393_12_013822 305 4 867
55 nhslo1393_12_013823 306 4 909
55 wikis0855_12_000444 307 4 1127
55 yorky5007_12_000236 308 8 1242
55 ncahf3798_12_000008 309 4 3945
55 skinc4434_12_000338 310 17 763
55 nhslo3844_12_006773 311 5 5950
55 nhslo3844_12_006778 312 5 5908
55 skinc4434_12_001617 313 16 1419
55 plast4085_12_000298 314 6 1795
55 derma2524_12_000049 315 14 1486
55 skinc4434_12_001014 316 13 1370
55 plast4085_12_000273 317 8 1747
55 mayoc3579_12_024921 318 9 1370
55 blog.0976_12_000103 319 13 972
55 skinc4434_12_002260 320 6 1322
55 plast4085_12_000292 321 8 1843
55 plast4085_12_000275 322 7 1660
55 skinc4434_12_001219 323 7 1409
55 skinc4434_12_001109 324 11 1303
55 skinc4434_12_001138 325 6 1459
55 skinc4434_12_001103 326 9 1220
55 plast4085_12_000108 327 11 1479
55 plast4085_12_000156 328 10 1699
55 plast4085_12_000084 329 10 1495
55 plast4085_12_000036 330 10 1716
55 plast4085_12_000284 331 6 1728
55 plast4085_12_000046 332 12 1500
55 plast1486_12_000748 333 7 1413
55 plast4085_12_000554 334 5 2409
55 cance2221_12_000170 335 7 582
55 baby-2032_12_000126 336 9 1591
55 micro3708_12_000398 337 9 1309
55 skinc4437_12_001558 338 8 886
55 skinc4437_12_001569 339 8 886
55 plast4085_12_000058 340 11 1496
55 plast4085_12_000079 341 9 1503
55 plast4085_12_000027 342 9 1568
55 plast4085_12_000045 343 9 1503
55 plast4085_12_000271 344 6 1596
55 plast4085_12_000056 345 9 1502
55 plast4085_12_000062 346 12 1470
55 plast4085_12_000076 347 10 1472
55 plast4085_12_000089 348 10 1482
55 plast4085_12_000098 349 11 1508
55 plast4085_12_000291 350 8 1712
55 plast4085_12_000009 351 12 1571
55 plast4085_12_000010 352 9 1560
55 plast4085_12_000023 353 9 1573
55 plast4085_12_000025 354 9 1601
55 plast4085_12_000029 355 9 1578
55 plast4085_12_000065 356 11 1499
55 plast4085_12_000085 357 9 1493
55 plast4085_12_000091 358 11 1507
55 plast4085_12_000092 359 11 1508
55 plast4085_12_000034 360 11 1683
55 plast4085_12_000019 361 10 1562
55 plast4085_12_000020 362 10 1475
55 plast4085_12_000042 363 10 1481
55 plast4085_12_000078 364 13 1501
55 plast4085_12_000080 365 10 1480
55 skinc4434_12_000933 366 7 1078
55 blog.0976_12_000019 367 25 835
55 skinc4434_12_000324 368 19 716
55 skinc4434_12_001194 369 7 1615
55 nhslo3844_12_013657 370 4 1356
55 nhslo3844_12_013664 371 4 1398
55 nhslo3844_12_007236 372 4 1356
55 nhslo3844_12_010742 373 4 1356
55 nhslo3844_12_010749 374 4 1398
55 nhslo3844_12_007243 375 4 1398
55 nhslo1393_12_013734 376 4 1397
55 nhslo1393_12_013727 377 4 1355
55 uptod4830_12_057059 378 8 1708
55 ncbi.3800_12_009148 379 14 2064
55 mdand3588_12_003003 380 9 3851
55 nhslo3844_12_005402 381 4 934
55 nhslo3844_12_005414 382 4 975
55 nhslo3844_12_005443 383 4 976
55 nhslo3844_12_005407 384 4 933
55 blog.0976_12_000030 385 13 515
55 plast1486_12_000079 386 9 942
55 skinc4434_12_001083 387 6 1270
55 derma2523_12_000067 388 3 1692
55 micro3708_12_000135 389 8 1326
55 skinc4434_12_001200 390 11 1395
55 plast4085_12_000063 391 8 1465
55 plast4085_12_000069 392 10 1496
55 plast4085_12_000105 393 7 1487
55 plast4085_12_000296 394 7 1676
55 plast4085_12_000015 395 9 1495
55 plast4085_12_000016 396 8 1491
55 plast4085_12_000066 397 9 1468
55 plast4085_12_000017 398 8 1577
55 plast4085_12_000050 399 8 1491
55 plast4085_12_000061 400 11 1498
55 plast4085_12_000083 401 12 1477
55 plast4085_12_000100 402 11 1498
55 plast4085_12_000082 403 9 1495
55 plast4085_12_000106 404 9 1492
55 plast4085_12_000013 405 9 1467
55 plast4085_12_000043 406 10 1466
55 plast4085_12_000051 407 10 1501
55 plast4085_12_000053 408 8 1495
55 plast4085_12_000081 409 13 1504
55 plast4085_12_000014 410 8 1492
55 plast4085_12_000030 411 9 1497
55 plast4085_12_000031 412 9 1461
55 plast4085_12_000452 413 6 1657
55 plast4085_12_000039 414 9 1473
55 blog.0976_12_000003 415 18 4060
55 skinc4434_12_001119 416 10 1329
55 blog.0976_12_000058 417 12 602
55 skinc4434_12_000881 418 5 1727
55 skinc4434_12_001011 419 5 1218
55 skinc4434_12_000820 420 12 1351
55 plast4085_12_000127 421 6 1826
55 plast4085_12_000129 422 7 1889
55 skinc4434_12_001072 423 6 1347
55 skinc4432_12_000059 424 5 1096
55 skinc4434_12_002270 425 13 1085
55 fromy1190_12_001473 426 10 498
55 mayoc3579_12_031120 427 5 1142
55 derma2523_12_001118 428 3 1754
55 stret4575_12_000144 429 7 1372
55 skinc4432_12_000034 430 5 1163
55 derma1075_12_000451 431 4 637
55 plast4085_12_000158 432 7 2418
55 webmd4945_12_000996 433 6 2387
55 clini0836_12_011468 434 12 682
55 webmd4945_12_000504 435 7 2065
55 skinc4434_12_001692 436 6 1188
55 skinc4434_12_001237 437 6 1072
55 plast4085_12_000466 438 7 3723
55 blog.0976_12_000087 439 16 716
55 stret4575_12_000408 440 7 1440
55 stret4575_12_000156 441 7 1437
55 stret4575_12_000271 442 6 1408
55 tccli4615_12_000522 443 2 1411
55 plast1486_12_001193 444 7 1280
55 skinc4434_12_000731 445 9 1128
55 plast4085_12_000153 446 8 1961
55 winds4965_12_000087 447 2 1183
55 derma2523_12_000947 448 3 968
55 stret4575_12_000073 449 6 1343
55 stret4575_12_000461 450 6 1349
55 skinc4434_12_001231 451 5 1403
55 empow2815_12_000336 452 9 1477
55 plast4085_12_000033 453 8 1820
55 plast4085_12_000035 454 9 1914
55 stret4575_12_000268 455 6 1145
55 stret4575_12_000302 456 6 1450
55 skinc4434_12_000925 457 6 1281
55 breas2170_12_000469 458 2 571
55 skinc4432_12_000001 459 5 1381
55 daily0837_12_012695 460 28 1756
55 bette2098_12_001735 461 7 3398
55 skinc4434_12_000074 462 21 527
55 blog.0976_12_000086 463 16 732
55 stret4575_12_000267 464 6 1355
55 stret4575_12_000122 465 6 1361
55 daily0837_12_039417 466 6 6606
55 plast4085_12_000283 467 6 1832
55 derma2523_12_001222 468 3 1716
55 blog.0976_12_000090 469 16 682
55 fromy1190_12_000557 470 7 2055
55 skinc4434_12_000067 471 30 411
55 stret4575_12_000033 472 7 1329
55 stret4575_12_000099 473 6 1320
55 stret4575_12_000166 474 7 1440
55 stret4575_12_000285 475 7 1305
55 stret4575_12_000297 476 7 1437
55 stret4575_12_000392 477 7 1313
55 stret4575_12_000287 478 7 1323
55 stret4575_12_000305 479 7 1359
55 plast4085_12_000276 480 5 1896
55 plast4085_12_000269 481 6 1966
55 plast4085_12_000155 482 8 1754
55 mayoc3579_12_024928 483 5 2269
55 mayoc3579_12_024925 484 6 2268
55 stret4575_12_000221 485 6 1856
55 skinc4434_12_001187 486 5 1091
55 stret4575_12_000018 487 7 1363
55 stret4575_12_000079 488 7 1363
55 healt3090_12_001705 489 7 2893
55 tccli4615_12_000569 490 11 1135
55 stret4575_12_000039 491 8 1356
55 stret4575_12_000052 492 8 1346
55 stret4575_12_000440 493 8 1338
55 stret4575_12_000296 494 8 1473
55 stret4575_12_000330 495 6 1457
55 stret4575_12_000474 496 6 1361
55 stret4575_12_000094 497 7 1353
55 stret4575_12_000160 498 7 1287
55 stret4575_12_000414 499 8 1470
55 stret4575_12_000281 500 7 1287
55 stret4575_12_000283 501 8 1362
55 stret4575_12_000199 502 7 1630
55 plast4085_12_000294 503 8 1878
55 plast4085_12_000290 504 5 1872
55 plast4085_12_000301 505 9 1762
55 plast4085_12_000272 506 6 1851
55 plast4085_12_000289 507 8 1879
55 plast4085_12_000268 508 8 1763
55 plast4085_12_000280 509 7 2101
55 plast4085_12_000154 510 9 1713
55 plast4085_12_000157 511 9 1754
55 stret4575_12_000172 512 7 1347
55 stret4575_12_000254 513 8 1345
55 stret4575_12_000370 514 8 1291
55 stret4575_12_000047 515 6 1276
55 skinc4437_12_002296 516 3 25232
55 plast1486_12_000289 517 5 545
55 stret4575_12_000346 518 7 1324
55 stret4575_12_000185 519 8 1332
55 stret4575_12_000190 520 7 1412
55 stret4575_12_000288 521 6 1459
55 stret4575_12_000206 522 8 1397
55 stret4575_12_000273 523 6 1364
55 skinc4434_12_000912 524 16 1172
55 derma2524_12_000036 525 8 4475
55 derma2523_12_001785 526 4 1000
55 skinc4434_12_001156 527 10 1245
55 stret4575_12_000070 528 7 1555
55 stret4575_12_000042 529 7 1514
55 skinc4434_12_001097 530 9 1298
55 plast4085_12_000032 531 10 1869
55 plast4085_12_000270 532 7 1915
55 plast4085_12_000037 533 8 1992
55 stret4575_12_000169 534 8 1362
55 stret4575_12_000309 535 7 1374
55 stret4575_12_000387 536 6 1367
55 stret4575_12_000119 537 8 1364
55 stret4575_12_000425 538 7 1321
55 stret4575_12_000229 539 8 1366
55 stret4575_12_000112 540 6 1400
55 stret4575_12_000082 541 6 1349
55 stret4575_12_000322 542 7 1383
55 stret4575_12_000196 543 8 1475
55 stret4575_12_000252 544 6 1349
55 skinc4434_12_001056 545 6 1189
55 skinc4437_12_000681 546 2 4031
55 theba4636_12_000085 547 2 1251
55 stret4575_12_000134 548 7 2561
55 uptod4830_12_022832 549 12 1270
55 uptod4830_12_008001 550 12 1270
55 skinc4434_12_000770 551 14 1544
55 plast4085_12_000111 552 6 1994
55 tccli4615_12_000448 553 4 2034
55 stret4575_12_000026 554 8 1300
55 stret4575_12_000056 555 8 1524
55 blog.0976_12_000085 556 16 687
55 blog.0976_12_000089 557 16 714
55 stret4575_12_000186 558 6 1529
55 stret4575_12_000089 559 7 1357
55 stret4575_12_000280 560 7 1309
55 stret4575_12_000248 561 7 1329
55 stret4575_12_000466 562 6 1340
55 blog.0976_12_000078 563 12 924
55 stret4575_12_000055 564 8 1481
55 stret4575_12_000137 565 7 1324
55 stret4575_12_000243 566 6 1217
55 stret4575_12_000265 567 6 1300
55 stret4575_12_000020 568 8 1434
55 stret4575_12_000455 569 7 1448
55 stret4575_12_000458 570 7 1322
55 stret4575_12_000204 571 6 1362
55 derma2523_12_000833 572 3 1663
55 derma2523_12_000762 573 3 1661
55 derma2523_12_000595 574 3 1661
55 daily0837_12_040544 575 6 6569
55 stret4575_12_000400 576 7 1587
55 skinc4434_12_001153 577 5 964
55 skinc4434_12_001151 578 7 1274
55 clini0836_12_070200 579 27 1316
55 skinc4434_12_001075 580 7 1337
55 skinc4434_12_001715 581 7 1096
55 neona3819_12_000441 582 8 5564
55 stret4575_12_000128 583 7 1474
55 stret4575_12_000136 584 6 1328
55 stret4575_12_000037 585 6 1357
55 stret4575_12_000415 586 6 1318
55 stret4575_12_000103 587 6 1273
55 skinc4434_12_001196 588 9 1581
55 stret4575_12_000065 589 8 1326
55 skinc4434_12_001127 590 10 1213
55 blog.0976_12_000025 591 12 776
55 skinc4434_12_001043 592 9 1268
55 skinc4434_12_001212 593 9 1369
55 stret4575_12_000087 594 6 2270
55 stret4575_12_000113 595 7 1342
55 stret4575_12_000091 596 6 1336
55 stret4575_12_000111 597 7 1312
55 stret4575_12_000150 598 6 1337
55 stret4575_12_000371 599 8 1359
55 clini0836_12_051057 600 15 2980
55 skinc4434_12_001184 601 14 1190
55 clini0836_12_030443 602 19 678
55 stret4575_12_000146 603 7 1332
55 stret4575_12_000017 604 6 1459
55 stret4575_12_000069 605 7 1331
55 stret4575_12_000071 606 6 1378
55 stret4575_12_000159 607 7 1263
55 stret4575_12_000427 608 7 1454
55 stret4575_12_000463 609 7 1211
55 stret4575_12_000195 610 6 1327
55 stret4575_12_000457 611 6 1371
55 stret4575_12_000468 612 6 1368
55 stret4575_12_000448 613 7 1374
55 skinc4435_12_000166 614 10 1216
55 blog.0976_12_000082 615 16 681
55 ncbi.3800_12_004077 616 13 1610
55 stret4575_12_000174 617 7 1340
55 wiki.0842_12_010401 618 3 1159
55 fromy1190_12_000881 619 7 1563
55 stret4575_12_000117 620 8 1363
55 stret4575_12_000121 621 6 1509
55 yorky5007_12_000231 622 9 599
55 skinc4437_12_000627 623 2 5374
55 skinc4437_12_000304 624 3 1919
55 skinc4437_12_000423 625 3 1919
55 skinc4434_12_000011 626 26 365
55 stret4575_12_000057 627 8 1312
55 stret4575_12_000139 628 11 1305
55 stret4575_12_000310 629 6 1260
55 stret4575_12_000422 630 7 1320
55 bupa.2183_12_000697 631 9 1963
55 bupa.2183_12_000708 632 11 1794
55 bupa.2183_12_000726 633 9 1794
55 daily0837_12_002444 634 6 2188
55 daily0837_12_038364 635 7 2223
55 daily0837_12_011976 636 6 2196
55 answe1925_12_002451 637 10 1046
55 mayoc3579_12_031110 638 4 1128
55 stret4575_12_000253 639 7 1363
55 stret4575_12_000298 640 6 1282
55 stret4575_12_000396 641 7 1407
55 stret4575_12_000181 642 6 1281
55 stret4575_12_000481 643 8 1366
55 stret4575_12_000383 644 7 1245
55 stret4575_12_000477 645 7 1296
55 skinc4434_12_001143 646 8 1512
55 stead4562_12_000857 647 16 2539
55 tccli4615_12_000717 648 4 1275
55 skinc4437_12_002013 649 1 4986
55 skinc4437_12_002303 650 1 2679
55 skinc4437_12_002490 651 1 2679
55 skinc4437_12_002458 652 1 2679
55 skinc4437_12_002016 653 1 2679
55 skinc4437_12_002429 654 1 2679
55 skinc4434_12_001122 655 8 1629
55 stret4575_12_000179 656 6 1521
55 blog.0976_12_000095 657 13 757
55 mydr.3757_12_000164 658 8 3705
55 mydr.3757_12_000390 659 9 3929
55 emerg2809_12_000243 660 10 512
55 skinc4434_12_001094 661 9 1063
55 stret4575_12_000046 662 8 1482
55 healt3115_12_000215 663 8 1402
55 clini0836_12_075676 664 19 1485
55 skinc4434_12_001081 665 8 1184
55 skinc4435_12_000064 666 9 970
55 skinc4434_12_000020 667 19 566
55 skinc4434_12_000817 668 10 1303
55 skinc4434_12_001227 669 6 1251
55 stret4575_12_000009 670 7 1236
55 stret4575_12_000124 671 7 1481
55 stret4575_12_000177 672 6 1211
55 stret4575_12_000044 673 7 1194
55 stret4575_12_000140 674 8 1212
55 stret4575_12_000201 675 7 1259
55 stret4575_12_000198 676 7 1254
55 stret4575_12_000454 677 7 1243
55 stret4575_12_000321 678 6 1365
55 stret4575_12_000358 679 6 1407
55 stret4575_12_000142 680 8 1211
55 stret4575_12_000147 681 7 1218
55 stret4575_12_000413 682 7 1170
55 stret4575_12_000215 683 7 1415
55 stret4575_12_000278 684 7 1226
55 stret4575_12_000239 685 6 1322
55 stret4575_12_000244 686 7 1215
55 stret4575_12_000459 687 6 1374
55 stret4575_12_000470 688 6 1223
55 daily0837_12_019469 689 6 5045
55 micro3708_12_000263 690 2 1009
55 skinc4435_12_000250 691 9 913
55 blog.0976_12_000099 692 15 728
55 natio3787_12_000538 693 9 2434
55 natio3787_12_000537 694 9 2415
55 natio3787_12_000539 695 9 2405
55 skinc4434_12_001186 696 6 1162
55 skinc4434_12_001713 697 8 1072
55 blog.0976_12_000091 698 16 695
55 skinc4434_12_001167 699 7 1235
55 daily0837_12_036724 700 13 9881
55 daily0837_12_033788 701 18 9797
55 stret4575_12_000382 702 6 1600
55 skinc4434_12_001995 703 10 1449
55 blog.0976_12_000191 704 13 806
55 skinc4434_12_001206 705 8 1235
55 stret4575_12_000193 706 8 1211
55 stret4575_12_000443 707 8 1288
55 daily0837_12_000101 708 7 9265
55 skinc4434_12_000916 709 8 1270
55 menop3676_12_000004 710 6 3492
55 derma2523_12_000249 711 8 1290
55 stret4575_12_000029 712 8 1781
55 plast1486_12_001189 713 11 601
55 skinc4434_12_001095 714 10 1420
55 tccli4615_12_000234 715 4 1568
55 skinc4434_12_000814 716 8 1187
55 skinc4434_12_000341 717 12 987
55 skinc4434_12_000792 718 14 1185
55 derma2523_12_001288 719 4 1456
55 tccli4615_12_000078 720 4 1515
55 ncahf3798_12_000030 721 4 4046
55 clini0836_12_035373 722 18 1026
55 every2870_12_006680 723 14 1310
55 skinc4434_12_001608 724 8 1139
55 micro3708_12_000287 725 7 1271
55 skinc4432_12_000040 726 5 1161
55 skin-4429_12_000576 727 7 1763
55 blog.0976_12_000088 728 16 752
55 skinc4437_12_000547 729 3 4320
55 yorky5007_12_000233 730 7 1780
55 every2870_12_005897 731 12 984
55 derma2523_12_000278 732 4 1683
55 mydr.3757_12_000322 733 10 4298
55 daily0837_12_027558 734 9 6133
55 blog.0976_12_000063 735 15 613
55 stret4575_12_000049 736 7 1557
55 yorky5007_12_000259 737 9 1525
55 plast4085_12_000250 738 7 1859
55 copdc2445_12_000053 739 6 37958
55 plast4085_12_000215 740 7 1797
55 micro3708_12_000075 741 8 1317
55 micro3708_12_000018 742 8 1317
55 skinc4435_12_000307 743 8 931
55 acnes1786_12_000294 744 8 1330
55 plast4085_12_000695 745 17 1398
55 baby-2032_12_000032 746 9 1127
55 lymph3533_12_000100 747 5 2534
